Applicant ID,Application Date,First Name,Last Name,Gender,Date of Birth,Phone Number,Email,Address,City,State,Zip Code,Country,Education Level,Years of Experience,Desired Salary,Job Title,Status,Skills
3185,01-Aug-23,Mariah,Phillips,Male,08-02-1964,613-647-9270x740,pduncan@example.org,5511 Kimberly Mount Suite 488,Smithfort,ME,26610,Canada,Bachelor's Degree,2,49988.36,Sales Representative,Rejected,"['Networking', 'Customer Service', 'Communication', 'Upselling', 'Relationship Building']"
3186,22-Jun-23,Laura,Walton,Female,23-02-2003,(975)363-1445,jorge50@example.net,25401 Barber Key Apt. 623,Port Sandra,NC,21895,Angola,Bachelor's Degree,1,69185.91,Healthcare Representative,Applied,"['CRM', 'Regulatory Compliance', 'Time Management', 'Healthcare Knowledge']"
3187,28-May-23,Preston,Rice,Female,01-12-1985,759.400.3489,laurenmoore@example.net,973 Hunter Brook,Emilytown,OR,26617,Tanzania,PhD,9,63703.13,Research Scientist,In Review,"['Microscopy', 'Statistics', 'Lab Safety', 'Experiment Design', 'Data Analysis']"
3188,31-May-23,Patrick,Jones,Other,01-02-1968,853-331-3584x63381,marybeard@example.org,526 Blake Islands Apt. 319,Mcgrathton,WV,70918,Italy,Bachelor's Degree,2,57710.45,Healthcare Representative,In Review,"['CRM', 'Empathy', 'Patient Communication', 'Time Management']"
3189,14-Jun-23,Johnny,Hunt,Male,04-09-1969,224-370-8695x8792,kclark@example.org,64579 Erika Summit,West Janethaven,PA,11498,Saint Barthelemy,PhD,20,54128.51,Manufacturing Director,Interviewing,"['Six Sigma', 'Inventory Planning', 'Budgeting', 'Compliance Management', 'Operations Management']"
3190,24-May-23,John,Robinson,Male,25-02-1963,731.966.3175x479,philipwilliams@example.net,85846 Watson Squares,Taylorberg,SC,73370,Ireland,PhD,19,43728.4,Research Scientist,Interviewing,"['Experiment Design', 'Python', 'Data Analysis', 'Lab Safety', 'Machine Learning', 'Microscopy']"
3191,04-Jul-23,John,Sparks,Female,20-07-1990,851-907-0955x8616,kristi86@example.com,9621 West Spring Suite 373,East Allison,ME,3602,British Indian Ocean Territory (Chagos Archipelago),PhD,20,33210.08,Human Resources,Interviewing,"['Performance Appraisal', 'Onboarding', 'Conflict Resolution', 'Payroll Processing', 'Employee Engagement', 'Interviewing']"
3192,26-Jul-23,Catherine,Richardson,Female,07-01-1997,+1-763-451-3374x6721,elawson@example.com,978 David Falls Apt. 978,West Douglas,WV,31643,Maldives,Master's Degree,15,85506.42,Human Resources,Applied,"['Communication', 'People Analytics', 'Payroll Processing', 'Recruitment']"
3193,28-May-23,Danielle,Smith,Other,26-12-1982,286.541.8490,bailey61@example.net,174 Carolyn Mountains,Garciamouth,TN,90220,Congo,Master's Degree,7,94875.24,Sales Executive,Applied,"['Salesforce', 'Presentation Skills', 'Negotiation', 'Cold Calling', 'Revenue Forecasting']"
3194,02-Jul-23,Natasha,Morris,Female,30-11-1979,+1-460-483-0872x1251,connierussell@example.org,17402 Nancy Crest Apt. 422,Lake Brandonfort,IN,23298,Mexico,Master's Degree,13,88916.14,Research Director,Applied,"['Strategic Planning', 'Ethics & Compliance', 'Team Leadership', 'Grant Writing', 'Machine Learning', 'Research Management']"
3195,04-Jul-23,Jason,Perkins,Other,10-09-2003,556.502.8019x70469,eileencombs@example.org,0922 Clarke Brook,Michaelfurt,MI,34294,Cote d'Ivoire,Bachelor's Degree,16,61122.66,Research Director,Applied,"['Machine Learning', 'Team Leadership', 'Grant Writing', 'Innovation']"
3196,16-Jul-23,Susan,Hopkins,Male,20-04-1988,463-922-2632,kevin56@example.org,132 Taylor Glens Apt. 556,Port Brandiburgh,OR,7519,Belize,PhD,19,95544.75,Sales Representative,Rejected,"['Upselling', 'Sales Presentations', 'Product Knowledge', 'Networking', 'Customer Service', 'Time Management']"
3197,02-Jun-23,Heather,Washington,Male,21-02-1975,###############################################################################################################################################################################################################################################################,ilove@example.org,863 Nicholas Row Suite 437,Petersonburgh,NH,53378,Thailand,Master's Degree,19,74094.22,Healthcare Representative,Applied,"['Time Management', 'Conflict Resolution', 'Empathy', 'Healthcare Knowledge']"
3198,24-May-23,Adam,Werner,Other,09-03-1982,(684)941-9258x653,joliver@example.com,86578 Jeffrey Glen,Brendatown,TN,30340,Paraguay,Master's Degree,10,83959.11,Manager,Interviewing,"['Conflict Resolution', 'Project Management', 'KPI Tracking', 'Budget Management', 'Strategic Planning']"
3199,18-Jul-23,Tiffany,Bell,Female,02-06-1978,001-290-796-4438x113,ununez@example.org,6514 Williams Shoals,Lake Candace,MN,93160,Guinea,High School,19,30489.0,Human Resources,Offered,"['Performance Appraisal', 'Recruitment', 'Interviewing', 'Employee Engagement']"
3200,29-May-23,Fred,Turner,Female,21-06-1980,(741)470-3637x48013,amymendez@example.net,62551 Tiffany Court Apt. 432,South Jacobview,IA,60130,Comoros,Bachelor's Degree,4,80609.56,Research Scientist,Interviewing,"['Hypothesis Testing', 'Python', 'Microscopy', 'Statistics', 'Machine Learning']"
3201,02-Aug-23,Keith,Sullivan,Male,31-07-1976,###############################################################################################################################################################################################################################################################,jasonmalone@example.net,488 Davis Center,Shirleyfurt,PW,3590,United States Minor Outlying Islands,High School,15,42488.46,Laboratory Technician,Interviewing,"['Lab Safety', 'Data Entry', 'Time Management', 'Standard Operating Procedures (SOP)', 'Sample Analysis', 'Microscopy']"
3202,02-Aug-23,Courtney,Rodriguez,Male,27-07-1988,(984)517-7772,merrittsheila@example.org,4571 Smith Ridge,Josephland,SD,92124,Montserrat,Master's Degree,16,64409.63,Human Resources,Rejected,"['People Analytics', 'Conflict Resolution', 'Performance Appraisal', 'Communication', 'Recruitment']"
3203,19-May-23,Denise,Thompson,Other,09-03-2002,(446)929-0838x36207,wardamy@example.com,2724 Sarah Pine,Port Amandaview,NY,99897,Cyprus,High School,10,59887.59,Research Director,In Review,"['Ethics & Compliance', 'Data Science', 'Innovation', 'Research Management', 'Machine Learning']"
3204,29-Jun-23,Hannah,Dickerson,Other,14-09-1963,(457)432-3879x68834,flynnjessica@example.com,12965 Curtis Cliffs,Port Ian,CA,44651,India,Bachelor's Degree,2,40022.17,Sales Representative,Offered,"['Time Management', 'Upselling', 'Relationship Building', 'Customer Service', 'CRM']"
3205,19-Jun-23,Tony,Phillips,Female,22-04-1976,001-622-628-5841,millerjohn@example.org,77199 Rodriguez Overpass,Lauraburgh,MD,58928,Sri Lanka,High School,8,48220.31,Manager,In Review,"['Strategic Planning', 'Project Management', 'Budget Management', 'Team Management', 'Cross-functional Collaboration', 'Performance Reviews']"
3206,04-Jul-23,Alan,Tran,Other,06-01-1990,(299)375-1746,hgonzalez@example.net,9118 Rodriguez Ports Apt. 245,Edwardsmouth,MH,13858,Antarctica (the territory South of 60 deg S),PhD,9,67332.7,Sales Executive,Applied,"['B2B Sales', 'Cold Calling', 'Lead Scoring', 'Time Management', 'Salesforce']"
3207,03-Jul-23,Natalie,Smith,Male,27-04-1995,968-883-5300x8814,cooperroberta@example.net,109 Melissa Square Apt. 126,Phillipshaven,VT,97646,Ghana,Bachelor's Degree,14,49433.25,Sales Representative,Applied,"['Territory Management', 'Time Management', 'Customer Service', 'Communication']"
3208,04-Jun-23,Heather,Marsh,Female,11-01-1974,436.468.9222x90585,ambergraves@example.org,07456 Clinton Field,Reginaland,AZ,13615,Algeria,PhD,14,66090.44,Laboratory Technician,Offered,"['Microscopy', 'Attention to Detail', 'Standard Operating Procedures (SOP)', 'Equipment Handling', 'Data Entry']"
3209,31-May-23,Tasha,Mcgee,Other,03-01-1963,+1-552-218-0740x168,john56@example.com,388 Ricky Extension,East Margaret,MO,34169,Chile,PhD,1,35816.98,Sales Representative,Interviewing,"['Relationship Building', 'Sales Presentations', 'Product Knowledge', 'Customer Service', 'Communication']"
3210,21-May-23,Justin,Jackson,Male,21-12-1991,001-882-913-6222x94265,sandra26@example.org,776 Wallace Court Suite 947,Port Gregory,TX,56828,Solomon Islands,PhD,11,91957.58,Manager,Offered,"['Cross-functional Collaboration', 'Strategic Planning', 'Performance Reviews', 'Leadership', 'Team Management']"
3211,17-Jul-23,David,Fuentes,Other,29-06-1983,+1-221-912-6367x564,denise13@example.net,1105 Novak Ramp Suite 003,West Debbie,WA,76396,Liechtenstein,Bachelor's Degree,0,55071.04,Manager,Interviewing,"['Budget Management', 'Performance Reviews', 'Strategic Planning', 'Leadership']"
3212,04-Jul-23,Vincent,Houston,Other,16-11-1968,547-285-0039x921,kimjames@example.net,204 Wanda Heights,New Christopherberg,NH,46367,Falkland Islands (Malvinas),High School,17,70412.32,Laboratory Technician,Rejected,"['Equipment Handling', 'Attention to Detail', 'Microscopy', 'Chemical Handling', 'Standard Operating Procedures (SOP)', 'Data Entry']"
3213,15-Jun-23,Mary,Briggs,Male,20-10-1969,001-337-830-0480x14236,jenkinsalexander@example.net,705 Craig Meadow,Lake Mollyburgh,PW,38221,Brunei Darussalam,PhD,2,48888.77,Research Scientist,Applied,"['Data Analysis', 'Literature Review', 'Statistics', 'Lab Safety']"
3214,24-Jul-23,Kimberly,Jones,Female,27-06-2004,001-538-793-9857x43344,peter68@example.com,1914 Lori Road,West Matthew,AL,95018,Paraguay,Bachelor's Degree,4,56849.62,Sales Executive,Offered,"['Salesforce', 'Cold Calling', 'Negotiation', 'Presentation Skills', 'Time Management', 'B2B Sales']"
3215,08-May-23,Theresa,Taylor,Other,16-07-1970,(536)311-3033,odaniels@example.net,68545 Pennington Mission,West Monica,FM,39912,Saint Lucia,High School,5,33635.32,Sales Executive,In Review,"['Negotiation', 'Revenue Forecasting', 'Cold Calling', 'Customer Acquisition']"
3216,03-Jun-23,Marcus,Caldwell,Female,05-06-1990,###############################################################################################################################################################################################################################################################,ymendoza@example.com,115 Alexandria View,South Kevin,HI,669,Turkmenistan,High School,2,50785.75,Human Resources,Rejected,"['Payroll Processing', 'Onboarding', 'HR Policies', 'Communication', 'Conflict Resolution']"
3217,23-Jul-23,Justin,Mendez,Male,13-07-2004,391-759-8643,pamelahunt@example.net,92544 Michael Summit,Thomasmouth,SC,61764,Nigeria,High School,2,89866.11,Research Scientist,Rejected,"['Microscopy', 'Python', 'Statistics', 'Experiment Design']"
3218,01-Jun-23,Cody,Bradford,Other,15-10-1962,507-831-8002,tristansilva@example.net,252 Rodriguez Alley,Lake Cynthia,NM,94855,Namibia,PhD,15,34810.88,Sales Executive,Applied,"['Lead Scoring', 'Cold Calling', 'Salesforce', 'Time Management', 'Presentation Skills', 'B2B Sales']"
3219,20-Jul-23,Autumn,Lang,Other,19-03-1999,001-668-581-5988x4922,ssutton@example.org,74659 Andrew View,South Williammouth,OR,11483,Spain,High School,14,41232.45,Sales Representative,Applied,"['Product Knowledge', 'Customer Service', 'Networking', 'CRM', 'Territory Management', 'Upselling']"
3220,30-May-23,Cheryl,Fitzgerald,Female,23-01-1984,001-955-624-8881x7434,matthew34@example.com,907 Dustin Mount,South Ryan,LA,3289,Sri Lanka,Master's Degree,0,44544.81,Healthcare Representative,In Review,"['Empathy', 'Regulatory Compliance', 'Time Management', 'Customer Service', 'Healthcare Knowledge', 'CRM']"
3221,04-Jun-23,Dalton,Fisher,Male,18-01-1964,###############################################################################################################################################################################################################################################################,richardsonluis@example.org,5236 Anthony Island Suite 222,Lake Ashleyton,PW,43359,Equatorial Guinea,Master's Degree,11,70220.47,Manager,Interviewing,"['KPI Tracking', 'Conflict Resolution', 'Leadership', 'Cross-functional Collaboration', 'Budget Management']"
3222,15-May-23,Melissa,Cherry,Female,25-09-1986,###############################################################################################################################################################################################################################################################,dporter@example.com,2365 Green Drives,Lake Ericland,ND,85753,Germany,Bachelor's Degree,8,90778.55,Sales Representative,Applied,"['Communication', 'Sales Presentations', 'Product Knowledge', 'Territory Management', 'Upselling']"
3223,08-May-23,Ryan,Webb,Other,02-08-2001,+1-959-282-5593x61814,jjackson@example.net,11248 Wise Center Suite 512,Mcdonaldside,NY,26217,Panama,PhD,8,79855.07,Sales Executive,In Review,"['Salesforce', 'Cold Calling', 'CRM Tools', 'Time Management', 'Presentation Skills']"
3224,26-Jul-23,Angela,Hardy,Male,21-09-1966,###############################################################################################################################################################################################################################################################,ericfrederick@example.org,813 Hall Trail,Lake Samantha,FL,72672,South Georgia and the South Sandwich Islands,Master's Degree,2,44885.46,Laboratory Technician,In Review,"['Sample Analysis', 'Microscopy', 'Chemical Handling', 'Time Management', 'Data Entry']"
3225,15-Jul-23,Nancy,Brown,Other,06-10-1995,212.739.8919,kristen43@example.org,34118 Jessica Club Suite 998,North Jonathan,FM,36586,Mexico,Bachelor's Degree,7,37408.45,Manager,Interviewing,"['Leadership', 'Performance Reviews', 'Strategic Planning', 'KPI Tracking']"
3226,25-May-23,Leah,Perry,Female,04-06-2004,(726)887-5164x273,arussell@example.net,1069 Danielle Parkways Apt. 622,Walkermouth,NY,48503,Maldives,Bachelor's Degree,15,86144.34,Manufacturing Director,Rejected,"['Inventory Planning', 'Workforce Scheduling', 'Supply Chain Coordination', 'Lean Manufacturing', 'Process Improvement', 'Operations Management']"
3227,08-Jun-23,Michael,Johnson,Other,16-03-1979,+1-439-384-8869x1416,bdaniel@example.org,43465 Michele Islands,North Erictown,VI,49836,Andorra,PhD,15,49769.96,Manager,Rejected,"['Strategic Planning', 'Cross-functional Collaboration', 'Leadership', 'Performance Reviews', 'KPI Tracking']"
3228,15-Jun-23,Erica,Hayes,Female,06-12-1977,+1-804-702-9772x7364,kimstephanie@example.org,725 Danielle Pass Suite 608,Douglasburgh,ND,9625,Slovenia,Bachelor's Degree,9,68373.13,Sales Representative,Rejected,"['Customer Service', 'Territory Management', 'Upselling', 'Sales Presentations', 'Communication', 'Time Management']"
3229,19-Jul-23,Jasmine,Brooks,Male,25-07-1965,+1-641-808-9559x595,fuentesjames@example.org,460 Angela Green,Johnsonview,MP,57337,Gabon,Master's Degree,17,82583.05,Manager,Offered,"['KPI Tracking', 'Budget Management', 'Team Management', 'Performance Reviews', 'Project Management', 'Strategic Planning']"
3230,04-Aug-23,Paul,Espinoza,Female,03-02-1993,534.341.6455,nicolehart@example.org,208 Mcpherson Plaza Suite 129,Morenoport,CO,51504,Turkey,Master's Degree,11,94610.57,Human Resources,Offered,"['Interviewing', 'Payroll Processing', 'People Analytics', 'HR Policies', 'Onboarding']"
3231,11-Jun-23,Tiffany,Silva,Female,08-04-1965,221-830-5394x462,christopherrose@example.net,22055 Ferguson Unions,West Melissa,TX,88214,Gambia,PhD,20,83555.15,Laboratory Technician,Offered,"['Lab Safety', 'Microscopy', 'Sample Analysis', 'Standard Operating Procedures (SOP)']"
3232,15-Jul-23,David,Edwards,Female,26-06-1992,###############################################################################################################################################################################################################################################################,hardinsamuel@example.net,0459 Katherine Throughway,Lake Kelly,NE,67472,Uganda,High School,5,88518.97,Research Director,Interviewing,"['Research Management', 'Grant Writing', 'Strategic Planning', 'Team Leadership']"
3233,05-Jul-23,Gina,Chambers,Other,01-01-1993,+1-421-596-5270x654,nicholasruiz@example.org,14099 Norris Knolls,New Katrina,GU,27605,Cuba,Bachelor's Degree,8,33657.59,Sales Representative,Applied,"['Upselling', 'Networking', 'Territory Management', 'Relationship Building', 'Communication', 'CRM']"
3234,19-Jul-23,Brittney,Harmon,Male,07-04-1998,001-874-419-5263,james41@example.org,572 Dalton Meadow Apt. 807,Munozstad,MN,15490,Solomon Islands,Master's Degree,10,64926.86,Manager,Rejected,"['Strategic Planning', 'Project Management', 'Conflict Resolution', 'Performance Reviews']"
3235,07-May-23,Jacob,Stevens,Other,29-12-2001,###############################################################################################################################################################################################################################################################,yodercynthia@example.com,040 Roach Cape Suite 119,Schultzberg,GA,46889,Northern Mariana Islands,Master's Degree,17,94035.22,Sales Representative,Interviewing,"['Customer Service', 'Networking', 'Territory Management', 'Sales Presentations']"
