Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FirstName,LastName,skills
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,Felix,Fritz,"[""Cold Calling"",""Time Management"",""Lead Scoring"",""Revenue Forecasting"",""Customer Acquisition"",""Negotiation""]"
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,Kaeden,Gonzales,"[""Lean Manufacturing"",""Inventory Planning"",""Supply Chain Coordination"",""Budgeting""]"
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,Janessa,Mcconnell,"[""Salesforce"",""B2B Sales"",""Revenue Forecasting"",""Presentation Skills"",""Negotiation"",""CRM Tools""]"
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,Lauren,Kent,"[""Scientific Writing"",""Statistics"",""Hypothesis Testing"",""Lab Safety""]"
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,Mckenzie,Mack,"[""Hypothesis Testing"",""Python"",""Machine Learning"",""Experiment Design"",""Microscopy""]"
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,Samson,Ellis,"[""Microscopy"",""Statistics"",""Python"",""Hypothesis Testing"",""Scientific Writing"",""Literature Review""]"
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,Kenneth,Peters,"[""Negotiation"",""CRM Tools"",""Salesforce"",""B2B Sales"",""Cold Calling"",""Lead Scoring""]"
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,Lucia,Hudson,"[""Standard Operating Procedures (SOP)"",""Attention to Detail"",""Sample Analysis"",""Microscopy"",""Time Management"",""Chemical Handling""]"
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,Rashad,Randall,"[""Revenue Forecasting"",""Presentation Skills"",""B2B Sales"",""Customer Acquisition""]"
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,Hayley,York,"[""Equipment Handling"",""Standard Operating Procedures (SOP)"",""Time Management"",""Microscopy"",""Data Entry""]"
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,Salma,Shepard,"[""Microscopy"",""Lab Safety"",""Literature Review"",""Statistics""]"
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,Tiana,Bishop,"[""Budgeting"",""Supply Chain Coordination"",""Six Sigma"",""Compliance Management"",""Process Improvement""]"
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,Hallie,Thornton,"[""Operations Management"",""Inventory Planning"",""Workforce Scheduling"",""Supply Chain Coordination"",""Lean Manufacturing"",""Budgeting""]"
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,Regina,Garcia,"[""Employee Engagement"",""Interviewing"",""Onboarding"",""Recruitment"",""Performance Appraisal""]"
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,Alissa,Frey,"[""People Analytics"",""Interviewing"",""Employee Engagement"",""Payroll Processing"",""HR Policies""]"
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Kasey,Alexander,"[""Machine Learning"",""Hypothesis Testing"",""Microscopy"",""Data Analysis"",""Literature Review""]"
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,Yael,Hodge,"[""Regulatory Compliance"",""Empathy"",""Patient Communication"",""Customer Service""]"
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,Colton,Booker,"[""Machine Learning"",""Python"",""Statistics"",""Data Analysis"",""Scientific Writing""]"
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,Abril,Cunningham,"[""Data Entry"",""Lab Safety"",""Time Management"",""Equipment Handling"",""Chemical Handling"",""Standard Operating Procedures (SOP)""]"
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,Amare,Hartman,"[""B2B Sales"",""Revenue Forecasting"",""Customer Acquisition"",""Lead Scoring"",""Time Management"",""Cold Calling""]"
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,Braxton,House,"[""Presentation Skills"",""B2B Sales"",""Cold Calling"",""Customer Acquisition"",""Revenue Forecasting""]"
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,Yamilet,Pierce,"[""Machine Learning"",""Hypothesis Testing"",""Microscopy"",""Scientific Writing""]"
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,Julie,Cochran,"[""Performance Reviews"",""Team Management"",""Budget Management"",""Conflict Resolution"",""KPI Tracking"",""Project Management""]"
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,Cannon,Lee,"[""Leadership"",""KPI Tracking"",""Strategic Planning"",""Project Management"",""Conflict Resolution""]"
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,Haiden,Coffey,"[""Time Management"",""Upselling"",""Communication"",""Territory Management"",""CRM""]"
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,Destiney,Pearson,"[""Revenue Forecasting"",""Cold Calling"",""Salesforce"",""Customer Acquisition"",""Time Management""]"
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,Miley,Gutierrez,"[""CRM Tools"",""Presentation Skills"",""B2B Sales"",""Cold Calling""]"
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,Trystan,Ramos,"[""Ethics \u0026 Compliance"",""Data Science"",""Strategic Planning"",""Machine Learning"",""Research Management"",""Academic Publishing""]"
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,Tara,Hoover,"[""Cold Calling"",""CRM Tools"",""Lead Scoring"",""Time Management"",""Negotiation""]"
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,Layla,Gutierrez,"[""Microscopy"",""Data Entry"",""Chemical Handling"",""Attention to Detail"",""Lab Safety""]"
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,Jakayla,Hall,"[""Attention to Detail"",""Microscopy"",""Standard Operating Procedures (SOP)"",""Sample Analysis""]"
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,Nick,Daniels,"[""Lead Scoring"",""Time Management"",""Customer Acquisition"",""Negotiation"",""B2B Sales""]"
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,Jayson,Ferguson,"[""Empathy"",""Conflict Resolution"",""Emotional Intelligence"",""Customer Service""]"
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,Marvin,Abbott,"[""Salesforce"",""CRM Tools"",""Negotiation"",""Cold Calling"",""Revenue Forecasting""]"
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,Donavan,Chavez,"[""Time Management"",""Customer Service"",""Sales Presentations"",""Communication"",""Product Knowledge"",""Networking""]"
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,Sawyer,Oliver,"[""Networking"",""Communication"",""Territory Management"",""Product Knowledge""]"
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,Chance,Blackwell,"[""Scientific Writing"",""Microscopy"",""Hypothesis Testing"",""Machine Learning""]"
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,Emmett,Mercado,"[""Cold Calling"",""Customer Acquisition"",""Lead Scoring"",""B2B Sales""]"
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,Kieran,Morse,"[""Cold Calling"",""Customer Acquisition"",""Presentation Skills"",""B2B Sales"",""Revenue Forecasting""]"
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,Clara,Wheeler,"[""Data Analysis"",""Hypothesis Testing"",""Machine Learning"",""Microscopy"",""Experiment Design"",""Statistics""]"
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,Linda,Barajas,"[""Revenue Forecasting"",""Negotiation"",""CRM Tools"",""Presentation Skills"",""Salesforce"",""Cold Calling""]"
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,Aliyah,Schmitt,"[""Compliance Management"",""Workforce Scheduling"",""Six Sigma"",""Supply Chain Coordination""]"
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,Antonio,Mccoy,"[""Python"",""Scientific Writing"",""Hypothesis Testing"",""Lab Safety"",""Microscopy"",""Data Analysis""]"
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,Kyan,Morrison,"[""Microscopy"",""Hypothesis Testing"",""Statistics"",""Scientific Writing"",""Lab Safety""]"
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,Rayan,Stephenson,"[""Budget Management"",""Leadership"",""Conflict Resolution"",""Project Management"",""Strategic Planning""]"
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,Gael,Jacobs,"[""Statistics"",""Microscopy"",""Experiment Design"",""Machine Learning""]"
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,Stephany,Neal,"[""Scientific Writing"",""Microscopy"",""Machine Learning"",""Statistics"",""Literature Review"",""Hypothesis Testing""]"
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,Trevon,Deleon,"[""Research Management"",""Grant Writing"",""Strategic Planning"",""Data Science"",""Team Leadership"",""Machine Learning""]"
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,Phoenix,Pitts,"[""B2B Sales"",""CRM Tools"",""Customer Acquisition"",""Presentation Skills"",""Time Management""]"
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Nola,Gillespie,"[""Communication"",""Interviewing"",""HR Policies"",""Onboarding""]"
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,Jeramiah,Schwartz,"[""Time Management"",""Presentation Skills"",""B2B Sales"",""Negotiation"",""Customer Acquisition"",""Salesforce""]"
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,Aaden,Mercer,"[""Python"",""Hypothesis Testing"",""Literature Review"",""Microscopy"",""Scientific Writing""]"
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,Nathalia,Good,"[""Hypothesis Testing"",""Microscopy"",""Scientific Writing"",""Statistics"",""Experiment Design"",""Data Analysis""]"
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,Miley,Ortega,"[""Time Management"",""B2B Sales"",""Revenue Forecasting"",""CRM Tools"",""Customer Acquisition""]"
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,Julia,Farmer,"[""CRM Tools"",""Negotiation"",""Cold Calling"",""Time Management"",""Salesforce"",""Customer Acquisition""]"
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,Zaria,Benton,"[""Lab Safety"",""Chemical Handling"",""Attention to Detail"",""Equipment Handling""]"
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Darnell,Ritter,"[""Regulatory Compliance"",""Patient Communication"",""CRM"",""Empathy"",""Time Management""]"
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,Valentin,Lam,"[""Microscopy"",""Equipment Handling"",""Sample Analysis"",""Attention to Detail"",""Lab Safety""]"
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,Kierra,Lozano,"[""Healthcare Knowledge"",""Emotional Intelligence"",""Conflict Resolution"",""Empathy"",""Time Management"",""Regulatory Compliance""]"
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,Jamari,Dunn,"[""Experiment Design"",""Data Analysis"",""Machine Learning"",""Microscopy"",""Statistics""]"
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,Kendra,Velez,"[""Product Knowledge"",""Relationship Building"",""Territory Management"",""Time Management"",""Upselling""]"
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,Zoey,Page,"[""Data Entry"",""Time Management"",""Sample Analysis"",""Lab Safety"",""Equipment Handling""]"
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,Alison,Fuller,"[""Cold Calling"",""B2B Sales"",""Negotiation"",""Revenue Forecasting"",""Customer Acquisition""]"
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,Toby,Cooley,"[""Customer Acquisition"",""CRM Tools"",""Presentation Skills"",""Cold Calling"",""Time Management"",""Salesforce""]"
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,Emilie,Hood,"[""Six Sigma"",""Compliance Management"",""Workforce Scheduling"",""Supply Chain Coordination"",""Budgeting"",""Operations Management""]"
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,Cortez,Pena,"[""Salesforce"",""Lead Scoring"",""B2B Sales"",""Time Management"",""CRM Tools""]"
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,Abby,Curtis,"[""Hypothesis Testing"",""Scientific Writing"",""Literature Review"",""Experiment Design"",""Lab Safety""]"
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Abbigail,Blanchard,"[""CRM Tools"",""Negotiation"",""Lead Scoring"",""Revenue Forecasting"",""Time Management""]"
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,Kaylah,Ramos,"[""Strategic Planning"",""Conflict Resolution"",""Performance Reviews"",""Project Management"",""KPI Tracking""]"
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,Giada,Santos,"[""Patient Communication"",""Regulatory Compliance"",""Emotional Intelligence"",""Customer Service""]"
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,Giana,Moore,"[""CRM"",""Healthcare Knowledge"",""Empathy"",""Emotional Intelligence"",""Regulatory Compliance"",""Conflict Resolution""]"
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,Jessie,Church,"[""Payroll Processing"",""Onboarding"",""HR Policies"",""Recruitment"",""People Analytics""]"
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,Deangelo,Murillo,"[""B2B Sales"",""Customer Acquisition"",""Time Management"",""Salesforce""]"
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,Camille,Fritz,"[""Data Entry"",""Equipment Handling"",""Microscopy"",""Sample Analysis"",""Standard Operating Procedures (SOP)"",""Chemical Handling""]"
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Emerson,Gallagher,"[""Microscopy"",""Machine Learning"",""Hypothesis Testing"",""Lab Safety""]"
31,No,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,11031,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,April,Bentley,"[""Innovation"",""Academic Publishing"",""Data Science"",""Research Management""]"
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,Ainsley,Booth,"[""Process Improvement"",""Workforce Scheduling"",""Lean Manufacturing"",""Budgeting"",""Six Sigma""]"
23,No,Travel_Rarely,571,Research & Development,12,2,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4,Colin,Cherry,"[""Data Entry"",""Sample Analysis"",""Lab Safety"",""Attention to Detail"",""Time Management"",""Equipment Handling""]"
